City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
444,Gigmoto,PH,82.56,moderate rain,13.7796,124.39,Cj's Travellers Inn
446,Coquimbo,CL,53.33,clear sky,-29.9533,-71.3436,Hotel San Juan
447,Ziniare,BF,77.04,broken clouds,12.5822,-1.2983,Privilège Hôtel de Ziniaré
448,Arcachon,FR,57.52,clear sky,44.5875,-1.0519,Hôtel All Suites Le Teich
449,Culebra,PR,80.01,overcast clouds,18.303,-65.301,Palmetto Guesthouse
450,Antofagasta,CL,58.28,overcast clouds,-23.65,-70.4,"Holiday Inn Express Antofagasta, an IHG Hotel"
452,Jaciara,BR,64.58,clear sky,-15.9653,-54.9683,Taba Hotel
453,Palana,RU,50.56,scattered clouds,59.1167,159.9667,Chikago
454,Davila,PH,85.98,overcast clouds,18.4726,120.5763,Blue Ridge Beach Resort
455,Pavlogradka,RU,57.9,overcast clouds,54.2024,73.5592,
456,George,ZA,62.15,clear sky,-33.963,22.4617,Protea Hotel by Marriott George King George
457,Palmer,US,67.55,scattered clouds,42.1584,-72.3287,Wedgewood Motel
458,Solnechnyy,RU,77.9,light rain,50.7214,136.6319,Hotel complex Pastoral
459,Sao Miguel Do Araguaia,BR,67.95,clear sky,-13.275,-50.1628,Hotel Executivo Palace
460,Lekoni,GA,71.38,few clouds,-1.5843,14.2591,Rendez-vous Des ChasseursD
461,Atambua,ID,82.42,broken clouds,-9.1061,124.8925,Kost Alfa Flat
462,Los Llanos De Aridane,ES,64.15,overcast clouds,28.6585,-17.9182,Valle Aridane
463,Whitehorse,CA,72.1,broken clouds,60.7161,-135.0538,The Sternwheeler Hotel & Conference Centre
464,Kapoeta,SS,75.56,overcast clouds,4.7717,33.5903,Eastgate Hotel
465,Serrana,BR,62.55,few clouds,-21.2114,-47.5956,CMS Plaza Hotel
467,Vanderhoof,CA,58.39,overcast clouds,54.0166,-124.0198,Vanderhoof Inn
468,Nizwa,OM,89.62,few clouds,22.9333,57.5333,Orient Apartments
469,Puerto Leguizamo,CO,69.57,few clouds,-0.1934,-74.7819,la casona de juancho
470,Parkes,AU,58.35,scattered clouds,-33.1333,148.1833,Station Motel
471,Biloela,AU,68.85,clear sky,-24.4167,150.5,Silo Motor Inn Biloela
472,Mount Hagen,PG,66.96,scattered clouds,-5.8581,144.2274,Highlander Hotel & Apartments
473,Saint-Pierre,RE,67.91,overcast clouds,-21.3393,55.4781,Alize Plage
475,Ayagoz,KZ,71.44,clear sky,47.9714,80.4392,ХАН
476,Saryozek,KZ,80.71,overcast clouds,44.3583,77.9753,Gostinitsa
477,Craig,US,55.38,few clouds,40.5153,-107.5464,"Candlewood Suites Craig-Northwest, an IHG Hotel"
478,Kamenz,DE,67.08,overcast clouds,51.268,14.0937,Ferienapartment am Klostertor
479,Yingcheng,CN,89.19,clear sky,30.95,113.55,Yingcheng Hotel
480,Sitka,US,62.49,clear sky,57.0531,-135.33,Westmark Sitka
481,Veraval,IN,85.46,overcast clouds,20.9,70.3667,Lords Inn Somnath
482,Nome,US,50.16,overcast clouds,64.5011,-165.4064,Dredge 7 Inn
483,Chuy,UY,51.13,light rain,-33.6971,-53.4616,Nuevo Hotel Plaza
484,Pontianak,ID,87.78,broken clouds,-0.0333,109.3333,Aston Pontianak Hotel & Convention Center
485,Tamiahua,MX,78.66,broken clouds,21.2667,-97.45,Mission Of The Sun Hotel
486,Nago,JP,84.63,overcast clouds,26.5881,127.9761,Hotel Yugaf Inn Okinawa
487,Srednekolymsk,RU,65.84,overcast clouds,67.45,153.6833,
489,Kisangani,CD,69.46,overcast clouds,0.5167,25.2,Grand Ramela Hotel
490,Mapiripan,CO,72.27,few clouds,2.8892,-72.1256,Monserrate
491,Kuching,MY,88.02,scattered clouds,1.55,110.3333,Hilton Kuching
492,Plettenberg Bay,ZA,58.75,clear sky,-34.0527,23.3716,Thanda Vista B&B
493,Voh,NC,75.33,overcast clouds,-20.9667,164.7,Le gîte du Koniambo
494,Kuryk,KZ,86.05,light rain,43.2,51.65,Gostinitsa Kuryk - Otel' Dlya Vsekh Kategoriy Kliyentov .
495,Japura,ID,89.96,broken clouds,-0.3167,102.35,Rumah mbah Jamah
496,Guarapari,BR,64.89,scattered clouds,-20.6667,-40.4975,Hotel Porto do Sol
497,Ahipara,NZ,58.23,overcast clouds,-35.1667,173.1667,Ahipara Holiday Park
498,Kahului,US,84.22,few clouds,20.8947,-156.47,Maui Seaside Hotel
499,Pak Phanang,TH,91.42,scattered clouds,8.3511,100.202,Green Park Inn Hotel
501,Eseka,CM,69.39,overcast clouds,3.65,10.7667,Complexe Hotelier Ndjiki Mpeck Eseka II
502,Kurmanayevka,RU,62.06,overcast clouds,52.5093,52.0675,
503,Porbandar,IN,85.98,scattered clouds,21.6422,69.6093,Lords Inn Porbandar
504,Ucluelet,CA,59.09,overcast clouds,48.9329,-125.5528,Black Rock Oceanfront Resort
505,Caruray,PH,79.93,overcast clouds,10.3094,119.0128,
506,Sembe,CG,68.5,overcast clouds,1.6481,14.5806,
508,San Ignacio,BZ,72.09,scattered clouds,17.1561,-89.0714,Rainforest Haven Inn
509,Shar,KZ,69.01,clear sky,49.5886,81.0453,
510,Guatire,VE,70.92,overcast clouds,10.4762,-66.5427,Parque Residencial Canaima I
511,Margate,GB,53.91,clear sky,51.3813,1.3862,Premier Inn Margate hotel
512,Atar,MR,85.82,clear sky,20.5169,-13.0499,Oumou Elghoura
513,Piopio,NZ,52.9,overcast clouds,-38.4667,175.0167,"Fat Owl Motel, Bar & Eatery"
514,Lata,PT,53.08,clear sky,40.1629,-8.3327,Casa Maquia
515,Anshun,CN,77.18,overcast clouds,26.25,105.9333,安顺麦吉风格酒店
516,Kalmunai,LK,86.18,overcast clouds,7.4167,81.8167,VS Villa
517,Jalu,LY,77.79,clear sky,29.0331,21.5482,صاحبة الفخامة
518,Libourne,FR,57.7,few clouds,44.9167,-0.25,Hôtel Mercure Libourne Saint-Émilion
519,Puri,IN,88.32,broken clouds,19.8,85.85,OYO 1577 Hotel Shree Hari Grand
520,Nisia Floresta,BR,77.38,broken clouds,-6.0911,-35.2086,Rancho Crepusculo
522,Dandong,CN,73.9,overcast clouds,40.1292,124.3947,Yiranju Farmstay
523,Nanae,JP,66.43,shower rain,41.8833,140.6833,とみや旅館
525,Esperance,AU,59.29,broken clouds,-33.8667,121.9,Hospitality Esperance
527,Berdigestyakh,RU,58.24,overcast clouds,62.0989,126.6992,
528,Ulladulla,AU,57.78,few clouds,-35.35,150.4667,Sandpiper Motel
529,Surt,LY,78.87,clear sky,31.2089,16.5887,الهادي ابوشعاله سرت
530,Takhtamygda,RU,80.47,broken clouds,54.1,123.5667,
531,Gao,ML,89.06,broken clouds,16.6362,1.637,
532,Abay,KZ,70.18,clear sky,49.6311,72.8539,Guest House on Abaya 144
533,Didao,CN,64.26,overcast clouds,45.3667,130.8,Hostel Bathhouse
535,Mattru,SL,73.26,overcast clouds,7.6244,-11.8332,"Mondkor Town, Bagbo Chiefdom, Bo District"
536,Mazagao,BR,78.85,scattered clouds,-0.115,-51.2894,Recanto dos Ferreiras
537,Purpe,RU,59.95,light rain,64.4803,76.6897,"Gostinnitsa ""Valentina"""
538,Sonqor,IR,71.82,clear sky,34.7837,47.6004,رینگ و لاستیک میلاد (غیاثی)
539,Abbeville,FR,53.49,few clouds,50.1,1.8333,Hôtel Mercure Abbeville Centre - Porte de la Baie de Somme
540,Mandalgovi,MN,74.89,scattered clouds,45.7625,106.2708,В.Ганбат
541,Praia,CV,73.94,few clouds,14.9215,-23.5087,LT Aparthotel
543,Kasongo-Lunda,CD,64.67,few clouds,-6.4667,16.8167,
544,Ivangorod,RU,72.84,overcast clouds,59.3716,28.2162,Narva hotell
545,Minab,IR,91.04,clear sky,27.1467,57.0801,Bam campground
546,Samagaltay,RU,85.39,scattered clouds,50.6022,95.0047,
547,Perth,AU,64.18,clear sky,-31.9333,115.8333,Quest on Rheola
548,Zhezkazgan,KZ,75.18,clear sky,47.8043,67.7144,Hotel Zumrat
550,Bosaso,SO,89.51,overcast clouds,11.2842,49.1816,Red Sea Hotel
551,Kholtoson,RU,85.35,few clouds,50.2981,103.3097,
553,Hovd,MN,84.96,broken clouds,48.0056,91.6419,Hotel Khovd
554,Sassandra,CI,76.32,overcast clouds,4.95,-6.0833,la terrasse
555,Athabasca,CA,59.41,broken clouds,54.7169,-113.2854,Athabasca Lodge Motel
556,Tefe,BR,72.66,overcast clouds,-3.3542,-64.7114,Aracati Hotel
557,Houma,US,78.01,clear sky,29.5958,-90.7195,Courtyard by Marriott Houma
558,Pisco,PE,61.02,mist,-13.7,-76.2167,Hotel San Isidro Oficial
559,Laredo,US,78.4,broken clouds,27.5064,-99.5075,La Quinta Inn by Wyndham Laredo I-35
560,Najran,SA,79.45,broken clouds,17.4924,44.1277,محمد هادي ال فطيح
561,Sterling,US,72.12,clear sky,39.0062,-77.4286,Hampton Inn & Suites Washington-Dulles International Airport
562,Hualmay,PE,62.02,overcast clouds,-11.0964,-77.6139,Hotel Villa Kitzia Huacho
563,Santiago Del Estero,AR,53.64,overcast clouds,-27.7951,-64.2615,Apartamentos Castelli 90
564,Martapura,ID,86.09,scattered clouds,-3.4167,114.85,Montana Hotel Syariah
565,Biharamulo,TZ,61.21,overcast clouds,-2.6319,31.3089,Annex Lodge
566,Paltinis,RO,67.05,overcast clouds,48.2167,26.65,Casa M&R
567,Ende,ID,81.1,overcast clouds,-8.8432,121.6623,Dwi Putra Hotel - Ende
568,Ayacucho,PE,50.32,clear sky,-13.1583,-74.2239,Hotel Incasol
569,Kununurra,AU,78.78,broken clouds,-15.7667,128.7333,Hotel Kununurra
570,Feni,BD,86.9,overcast clouds,23.0186,91.41,"Best Inn Hotel, Restaurant, Convention"
571,Mugur-Aksy,RU,69.69,overcast clouds,50.35,90.5,
572,Lazaro Cardenas,MX,79.47,scattered clouds,17.9583,-102.2,HOTEL QUINTA ANTIGUA
573,Poshekhonye,RU,55.42,scattered clouds,58.4993,39.1353,Chudnoy Dvor
575,Markova,UA,64.09,overcast clouds,48.6758,24.4138,Vas.VOM
577,Gallup,US,72.36,clear sky,35.5281,-108.7426,Quality Inn & Suites Gallup I-40 Exit 20
578,Mopipi,BW,53.2,overcast clouds,-21.1833,24.8833,
579,Bacolod,PH,83.88,overcast clouds,10.6667,122.95,Planta Hotel & Residences
581,Ust-Kuyga,RU,52.14,overcast clouds,70.0167,135.6,
582,Cockburn Town,TC,82.63,overcast clouds,21.4612,-71.1419,Osprey Beach Hotel
583,Lahij,YE,84.58,overcast clouds,13.1667,44.5833,
584,Hilpoltstein,DE,58.71,broken clouds,49.19,11.1886,Ferienwohnungen Lichtblick und Sonneck
585,Nantucket,US,69.91,light rain,41.2835,-70.0995,Jared Coffin House
586,Clinton,US,64.4,clear sky,42.587,-82.9199,River's Edge
588,Hammerfest,NO,68.45,broken clouds,70.6634,23.6821,Skytterhuset
589,Mecca,SA,91.67,few clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
590,Eureka,US,58.19,scattered clouds,40.8021,-124.1637,Eureka Inn Trademark By Wyndham
591,Effium,NG,72.66,overcast clouds,6.6292,8.0593,
592,Mbaiki,CF,68.79,overcast clouds,3.8678,17.9892,Motel MBM
595,Spokoynaya,RU,62.53,broken clouds,44.2468,41.4015,
596,Itarema,BR,77.65,scattered clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
597,Tulsipur,NP,80.19,overcast clouds,28.131,82.2973,Ekanta Hotel Pvt. Ltd
599,Tutoia,BR,76.73,light rain,-2.7619,-42.2744,Pousada Guará's
600,Tuy Hoa,VN,94.42,broken clouds,13.0833,109.3,CenDeluxe Hotel Tuy Hoa
601,Nyurba,RU,56.8,overcast clouds,63.2842,118.3319,"Гостиница ""Comfort"""
602,Baiyin,CN,82.85,clear sky,36.5583,104.2081,GreenTree Alliance Gansu Baiyin Renmin Road Hotel
603,Ikom,NG,72.16,overcast clouds,5.9667,8.7063,Ebenezer Beim excellence hotel
604,Ballina,AU,63.01,light rain,-28.8667,153.5667,Ramada Hotel & Suites by Wyndham Ballina Byron
605,Wanning,CN,90.25,few clouds,18.8003,110.3967,Paradise Hotel
606,Salalah,OM,81.54,overcast clouds,17.0151,54.0924,"HAMDAN PLAZA HOTEL SALALAH, an HTG Hotel"
608,Iwanai,JP,66.06,light rain,42.9744,140.5089,いわない高原ホテル
609,Karakol,KG,72.0,clear sky,42.4907,78.3936,"Gostinitsa ""Al'tamira"""
610,Daru,PG,78.96,overcast clouds,-9.0763,143.2092,Daru Lodge
611,Bardiyah,LY,75.04,clear sky,31.7561,25.0865,بورتو بردية
612,Yuanping,CN,82.94,scattered clouds,38.7153,112.7575,Yuanping Xinghe Guesthouse
613,Mumford,GH,75.97,light rain,5.2618,-0.759,Spanish Villa
614,Nemuro,JP,57.81,overcast clouds,43.3236,145.575,Hotel Nemuro Kaiyoutei
615,Nalut,LY,85.73,clear sky,30.3333,10.85,
616,Batsfjord,NO,64.33,few clouds,70.6345,29.7185,Adventure Apartements
617,Port Said,EG,75.18,clear sky,31.2565,32.2841,Aracan Hotel
618,Ketchikan,US,73.87,clear sky,55.3422,-131.6461,Snow's Cove Lodge
619,Tual,ID,81.12,broken clouds,-5.6667,132.75,Grand Vilia Hotel
620,Porto Novo,BJ,80.42,overcast clouds,6.4965,2.6036,Tour Eiffel Hotel Benin
621,Sawtell,AU,63.19,overcast clouds,-30.3833,153.1,The Bungalow Sawtell
623,Coahuayana,MX,78.06,overcast clouds,18.7333,-103.6833,El rranchito michuacan de ocampos
624,Sistranda,NO,55.36,light rain,63.7256,8.834,Hotell Frøya
625,Geraldton,AU,64.81,clear sky,-28.7667,114.6,Broadwater Mariner Resort
626,Chebsara,RU,56.53,broken clouds,59.2002,38.8356,
627,Morondava,MG,68.0,clear sky,-20.2833,44.2833,La Case Bambou
628,Sikasso,ML,72.97,moderate rain,10.9167,-7.0,
630,Betioky,MG,56.86,clear sky,-23.7167,44.3833,Bungalows Acacias Hotel
631,Mana,GF,75.31,overcast clouds,5.6592,-53.7767,LE SAMANA
632,Champerico,GT,79.39,clear sky,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
633,Palasa,IN,90.12,broken clouds,18.7667,84.4167,Balaji tifen & meals veg & non veg hotel
634,Pokhara,NP,73.17,overcast clouds,28.2333,83.9833,OYO 170 Hotel View Point
635,Buraydah,SA,82.85,clear sky,26.326,43.975,Mövenpick Qassim
636,Padang,ID,73.45,light rain,-0.9492,100.3543,Mercure Padang
637,Saint-Denis,FR,58.1,clear sky,48.9167,2.3333,ibis budget Paris Porte de Montmartre
638,Sorland,NO,58.86,scattered clouds,67.667,12.6934,Sjybrygga fiskecamp
639,Buta,CD,68.76,overcast clouds,2.7858,24.73,Hôtel BOPANDO
640,Venice,US,78.01,clear sky,27.0998,-82.4543,A Beach Retreat On Casey Key
641,Baruun-Urt,MN,80.11,overcast clouds,46.6806,113.2792,Ахмадын амралт сувилал
642,Yekaterinoslavka,RU,78.06,clear sky,50.3734,129.1139,Oktyabr'skaya
643,Aktash,RU,63.28,overcast clouds,50.3,87.7333,Yolki Zelonyye
644,Korsor,DK,61.99,overcast clouds,55.3299,11.1386,Comwell Klarskovgaard
645,Loei,TH,82.11,broken clouds,17.4167,101.5,Ban Aloi Resort
646,Vaitape,PF,80.42,clear sky,-16.5167,-151.75,Conrad Bora Bora Nui
647,Kimry,RU,62.89,clear sky,56.8667,37.35,Гостиница Чайка
648,Okha,RU,53.94,scattered clouds,53.5739,142.9478,Sakhalin-Sfera
649,Agadez,NE,84.88,few clouds,19.75,10.25,
650,Tautira,PF,79.2,scattered clouds,-17.7333,-149.15,Pension Oaoa
651,Moose Factory,CA,55.4,broken clouds,51.2585,-80.6094,Cree Village Eco Lodge
652,Kutum,SD,77.04,overcast clouds,14.2,24.6667,Dibbo areaمنطقة دبو
653,Port Shepstone,ZA,55.51,clear sky,-30.7414,30.455,My Den Beachfront Bed and Breakfast | Self-Catering
655,Black River,JM,77.25,overcast clouds,18.0264,-77.8487,Idlers' Rest Beach Hotel
656,Bridlington,GB,52.9,few clouds,54.0831,-0.1919,Expanse Bridlington Seafront Hotel
657,Diapaga,BF,79.54,broken clouds,12.0708,1.7889,Hôtel GACILIE
658,Cap Malheureux,MU,67.46,broken clouds,-19.9842,57.6142,Pereybere Hotel & Spa
659,Obo,CF,66.43,overcast clouds,5.3998,26.4869,
660,Brigantine,US,73.6,overcast clouds,39.4101,-74.3646,Legacy Vacation Resorts - Brigantine Beach
661,Mayumba,GA,68.88,scattered clouds,-3.432,10.6554,LIKWALE LODGE
662,Tiarei,PF,80.62,clear sky,-17.5333,-149.3333,Le Rocher de Tahiti
663,Beyneu,KZ,84.81,scattered clouds,45.3167,55.2,NUR
664,Teahupoo,PF,75.16,light rain,-17.8333,-149.2667,Vanira Lodge
665,Paragould,US,73.81,scattered clouds,36.0584,-90.4973,Linwood Motel
666,Qui Nhon,VN,91.0,broken clouds,13.7667,109.2333,Khách sạn Hải Âu Quy Nhơn - Seagull Hotel
667,Novi Ligure,IT,76.48,overcast clouds,44.7608,8.7896,Relais Villa Pomela
668,Arlit,NE,88.47,few clouds,18.7369,7.3853,Case de Passage De la Prefecture
669,Biltine,TD,80.92,broken clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
670,Torbat-E Jam,IR,94.68,clear sky,35.244,60.6225,White building
671,Myitkyina,MM,74.46,overcast clouds,25.3833,97.4,Shwe Phyu Hotel
672,Mangrol,IN,85.06,overcast clouds,21.1167,70.1167,Hotel The Royal Honours
673,Linxia,CN,77.25,few clouds,35.6003,103.2064,GreenTree Inn Linxia Autonomous Prefecture Linxia Oxford River Avenue Express Hotel
674,Salinopolis,BR,78.82,heavy intensity rain,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
675,Gunjur,GM,79.54,overcast clouds,13.2019,-16.7339,Jallo Kurundingoto Eco Tourist Camp
676,Vamdrup,DK,53.92,broken clouds,55.4276,9.2844,Motel Pantone
677,Jiwani,PK,83.32,scattered clouds,25.05,61.7417,Hamza hotel jiwani
678,Toora-Khem,RU,82.62,clear sky,52.4675,96.11,
679,Puerto El Triunfo,SV,77.11,clear sky,13.2833,-88.55,Hotel Jardin
680,Nola,IT,85.62,broken clouds,40.922,14.5329,Palazzo Giordano Bruno
681,Uruacu,BR,64.27,clear sky,-14.5247,-49.1408,Cassius Hotel
682,Jati,PK,89.74,few clouds,24.3539,68.2671,Cafe Lala Rehan Restaurant
683,Safaga,EG,83.66,clear sky,26.7292,33.9365,Lamar Resort Abu Soma
684,Prainha,BR,73.54,few clouds,-1.8,-53.48,Casa Rocha
685,Havelock,US,82.38,overcast clouds,34.8791,-76.9013,Sherwood Motel
686,Rexburg,US,67.82,scattered clouds,43.826,-111.7897,AmericInn by Wyndham Rexburg BYUI
687,Kralendijk,BQ,80.29,overcast clouds,12.15,-68.2667,Divi Flamingo Beach Resort & Casino
688,Tankhoy,RU,73.06,clear sky,51.5528,105.1306,Vizit Tsentr
689,Burgeo,CA,56.43,broken clouds,47.6167,-57.6152,Gillett's Motel
691,Chilca,PE,61.81,overcast clouds,-12.5211,-76.7372,Playa Punta Yaya - Las Salinas
692,Katangli,RU,53.6,broken clouds,51.7102,143.2326,
694,Atagay,RU,85.87,overcast clouds,55.1033,99.3875,
695,Luanda,AO,66.51,few clouds,-8.8368,13.2343,EPIC SANA Luanda
696,Khasan,RU,65.1,moderate rain,42.4308,130.6434,Fangchuan Self-Driving Camp
